"819","820","Empty me out / Fill me with You
Lord there is nothing / I can give to You
I lay down my life / Here at Your feet
You give me life / So completely

I died with You / Was buried with You
The moment I believed
I rose with You / Ascended with You
Into the Heavenlies
Lord, it's not me / It's You inside of me
Jesus, You are all / These eyes can see"
"820","821","When my heart desires to know you.
There's a fire that we can't explain.
Oh, we want to be close and adore you.
Close to your love.
Close to your love.
Oh we know that you give and we need it.
In you, there is life, we believe it.
Oh let us come close to reach it.
Close to your love.
Close to your love.
Now all the pain is gone, taken away from me.
And it be lost in the lost in fire.
We're closer to your love.
You are the flame in us.
And God we lift you, we lift you higher.
Close to your love.
Close to your love.
God, we lift you higher.
You are enough.
You are enough.
God, we lift you higher.
Close to your love.
Close to your love.
God, we lift you higher.
You are enough.
You are enough.
There's a place where your love is forever.
And it's found everywhere that we go.
It's where we finally know that we are close to your love.
Close to your love.
Now all the pain is gone, taken away from me.
And it be lost in the lost in fire.
We're closer to your love.
You are the flame in us.
And God we lift you, we lift you higher.
Close to your love.
Close to your love.
God, we lift you higher.
You are enough.
You are enough.
God, we lift you higher.
Close to your love.
Close to your love.
God, we lift you higher.
You are enough.
You are enough.
There is love.
There is love that left our burdened side.
There is love.
We can feel it, feel it come alive.
We can feel it, feel it come alive.
We can feel it, feel it come alive.
Close to your love.
Close to your love.
God, we lift you higher.
You are enough.
God, we lift you, we lift you higher.
Close to your love.
You are enough.
Close to your love."
"821","822","
Here I am once again
I've been shaken by the question 
Where's my place?
No where to hide deep in side 
There's a fight to find the answer 
So I pray

One breath from you 
And I can breathe 
One word from you 
And I can see 

I'm closer than the angels
Joy of your creation
Oh the way you see me
Is who I am 
Beautiful and treasured 
Loved beyond measure 
I'm on my knees 
Cause I know where I stand 
Closer than the angels
Closer than the angels

All along I belong
To the God who made the heavens 
You made me
A picture of your majesty
You gave your life 
So I can be 

Closer than the angels
Joy of your creation
Oh the way you see me
Is who I am 
Beautiful and treasured 
Loved beyond measure 
I'm on my knees 
Cause I know where I stand 
Closer than the angels

So how can I give less
Than everything I am
I'm lifting empty hands
As I stand
So how can I give less
Than everything I am
I'm lifting empty hands
As I stand

Closer than the angels
Joy of your creation
Oh the way you see me
Is who I am 
Beautiful and treasured 
Loved beyond measure 
I'm on my knees 
Cause I know where I stand 
Closer than the angels

So how can I give less
Than everything I am (closer than the angels)
I'm lifting empty hands
As I stand (closer than the angels)

So how can I give less 
Than everything I am (closer than the angels)
I'm lifting empty hands
As is stand

Closer than the angels"
"822","823","I try to catch my breath
It hasn't happened yet
I'm wide awake in the middle of the night scared to death
So I prayed God, would You make this stop
Father please hold on to me, You're all I've got

Carry me, carry me, carry me now
From my sinking sand to Your solid ground
The only way I'm ever gonna make it out
Is if You carry me, carry me, carry me now
God carry me, carry me, carry me now

Jesus calm my heart
Come near me please
Lord don't let these worries get the best of me
Oh I believe, that You're still here with me
Cause You meant what You said when You said You'd never leave

Carry me, carry me, carry me now
From my sinking sand to Your solid ground
The only way I'm ever gonna make it out
Is if You carry me, carry me, carry me now
God carry me, carry me, carry me now

Carry me
God carry me
Carry me
God carry me

I'm at the end of myself
I know I've got nothing left
Feels like I'm stuck in the valley of the shadow of death
And I've been down here so long
I just can't find my way out
Oh God I don't stand a chance
Unless You carry me now
God carry me now

Carry me, carry me, carry me now
From my sinking sand to Your solid ground
The only way I'm ever gonna make it out
Is if You carry me, carry me, carry me now
God carry me, carry me, carry me now

Carry me now
Carry me now
Carry me now
Carry me now"
"823","824","O Love that wilt not let me go,
I rest my weary soul in thee;
I give thee back the life I owe,
That in thine ocean depths its flow
May richer, fuller be.

O light that followest all my way,
I yield my flickering torch to thee;
My heart restores its borrowed ray,
That in thy sunshine’s blaze its day
May brighter, fairer be.

O Joy that seekest me through pain,
I cannot close my heart to thee;
I trace the rainbow through the rain,
And feel the promise is not vain,
That morn shall tearless be.

O Cross that liftest up my head,
I dare not ask to fly from thee;
I lay in dust life’s glory dead,
And from the ground there blossoms red
Life that shall endless be."
"824","825","The love of God is greater far
Than tongue or pen can ever tell;
It goes beyond the highest star,
And reaches to the lowest hell;
The guilty pair, bowed down with care,
God gave His Son to win;
His erring child He reconciled,
And pardoned from his sin.

Refrain:
Oh, love of God, how rich and pure!
How measureless and strong!
It shall forevermore endure—
The saints’ and angels’ song.

When hoary time shall pass away,
And earthly thrones and kingdoms fall,
When men who here refuse to pray,
On rocks and hills and mountains call,
God’s love so sure, shall still endure,
All measureless and strong;
Redeeming grace to Adam’s race—
The saints’ and angels’ song.

Could we with ink the ocean fill,
And were the skies of parchment made,
Were every stalk on earth a quill,
And every man a scribe by trade;
To write the love of God above
Would drain the ocean dry;
Nor could the scroll contain the whole,
Though stretched from sky to sky."
"825","826","[Verse 1: Luke]
How do we save a life
Pointing fingers?
How can we end the fight
This way?
When blame is the truth we're preaching?
And lies are what we're believing?
No one ever wins
When the goal is to settle the score

[Chorus: Joel]
One by one we will call for a ceasefire
One by one we will fight for a better end
One by one we could rewrite the headlines
Standing side by side
One by one, love is building an empire
One by one, reaching out to our enemies
One by one we will make it to the finish line
Standing side by side
Ceasefire

[Verse 2: Luke]
I will be the first to say
I'm far from perfect
But grace was made for those who don't
Deserve it
So easy to cast the first stone
It's harder to search your own soul
No one ever wins
When the goal is to settle the score

[Chorus: Joel]
One by one we will call for a ceasefire
One by one we will fight for a better end
One by one we could rewrite the headlines
Standing side by side
One by one, love is building an empire
One by one, reaching out to our enemies
One by one we will make it to the finish line
Standing side by side
(2x)
Ceasefire

[Bridge: Luke]
Teach us how to live humbly
Love unconditionally
Transform our hurt into hope
And grant us Your peace
(2x)

[Chorus: Joel]
One by one we will call for a ceasefire
One by one we will fight for a better end
One by one we could rewrite the headlines
Standing side by side
One by one, love is building an empire
One by one, reaching out to our enemies
One by one we will make it to the finish line
Standing side by side
(2x)
Ceasefire"
"826","827","At Your name
The mountains shake and crumble
At Your name
The oceans roar and tumble
At Your name
Angels will bow
The earth will rejoice
Your people cry out

[Chorus:]
Lord of all the earth
We shout Your name, shout Your name
Filling up the skies
With endless praise, endless praise
Yahweh, Yahweh
We love to shout Your name, oh Lord

At Your name
The morning breaks in Glory
At Your name
Creation sings Your story
At Your name
Angels will bow
The earth will rejoice
Your people cry out

[Chorus]

There is no one like our God
We will praise you, praise you
There is no one like our God
We will sing, we will sing [x3]

[Chorus x2]"
"827","828","		
""Death Has Died""

Verse 1
It was just last week that my grandma died
It's been years since I've seen family on my fathers side
A bitter sweet, moment but tell me why
Nothing less then the sting of death brought us together 
I sat and listened to the priest tell lies
To appease loved ones in their seats
When you looking at a face that's weaping
The grim truth wont bring'em no peace
So I put on, all white gloves like Mr. Jackson
Carried the casket to the Cadillac then
I realised this is the first time that me and my brothers ever did something together
Whatever, I'm grown now come on let's just put on the smiles
And take pictures, take pictures
Uh
Eat this humble pie then leave them dishes
For somebody else to clean 'em until I see ya'll again

Pre-Chorus
(Breakin' down, breakin' down)
Everything here is breaking down
(Br-br-Breakin' down, breakin' down)
It's all breaking down down down
(Breakin' down, breakin' down)
Everything here is breaking down 
(Breakin' down, breakin' down)
But this wont be forever no

Chorus
You used to make me cry
But one day He'll wipe every tear from our eyes
He'll come make all things right
And we'll sing death has died

But until that day
Until that day
Oh, until that day
Oh, oh, oh
This won't be forever
Until that day
Oh, until that day
Oh, oh, oh,
This won't be for ever

Verse 2
I hopped off the plane
My God, what a scene that I seen on that TV screen
People huddled round, hands on they mouth
Not again, same problem, it hit a new town
26 dead, 20 of 'em kids
Where do you begin when some lives just ended?
And everybody got the question:
If God's so good how He let this happen?
Is it mental health? Is it gun control?
Is it we make superstars out of animals?
Is it the movies we make? The video games?
I dunno, but God I want an antidote
All I know is this world is broken
Our sin is the reason it ain't like it's supposed to 
Words fall short tryna comfort the grieving
But you gotta know that there's hope to believe in

Bridge
One day my God gon' crack the sky
He gon' bottle up every tear that we ever cried
Bring truth to every lie, justice for ever crime
All our shame will be gone and we'll never have to hide
No more broken hearts, no more broken homes
No more lockin' doors, no more cops patrollin'
No abusive words, or abusive touches
No more cancerous cells that'll take our loved ones
No more hungry kids, no more natual disaster
No child will ever have to ask where his dad is
No funerals where we wear all black
And death will be dead and we'll lock the casket
Yes!

Chorus
You used to make me cry (you used to make me cry)
But one day He'll wipe every tear from our eyes (every tear from our eyes)
He'll come make all things right (all things right)
And we'll sing death has died
But until that day
You used to make me cry (you used to make me cry)
But one day He'll wipe every tear from our eyes (every tear from our eyes)
He'll come make all things right
And we'll sing death has died

But until that day
Until that day
Oh, until that day
Oh, oh, oh
This won't be forever
Until that day
Oh, until that day
Oh, oh, oh,
This won't be forever"
"828","829","Look how far we've come
Look where we started from
Best thing about it is you know we've only just begun
They say life's a dance
10 percent circumstance but
What great adventure ever plays out just the way you've planned it

We'll fly into the turbulence
No telling where we're gonna land
Isn't that just part of this romance?

So when I'm stuck out in the cold
Let me be warm-hearted
When it weighs too much to hold
Let me be light-hearted
When all I have is not enough
Won't be broken hearted
Cuz you taught me how to love, to live to learn
To live whole hearted
Oh wholehearted

Should we take the easy life?
Should we take the smoother ride?
No need to ask, I see the answer written in your eyes
So sail the ship onto the sand
No telling where we're gonna land
Oh that's just part of our romance

When I'm stuck out in the cold
Let me be warm-hearted
When it weighs too much to hold
Let me be light-hearted
When all I have is not enough
Won't be broken-hearted
Cuz you taught me how to love, to live to learn
To love, to live whole hearted

(yeah) (oh wholehearted)
(oh) (oh wholehearted)
(yeah) (oh wholehearted)
(oh) (oh wholehearted)
When you love somebody
(yeah) (oh wholehearted)
(oh) (oh wholehearted)

When you love somebody
Oh wholehearted
On and on and on we'll go
And to our lives through the unknown
On and on and on we'll fly
Write the legend of our lives
On and on and on we'll fly
For every day and every night
The greatest stories ever told
Were written with a heart that's
Whole

So when I'm stuck out in the cold
Let me be warm-hearted
When it weighs too much to hold
Let me be light-hearted
When I'm stuck out in the cold! (let me be warm-hearted)
When it weighs too much to hold! (let me be light-hearted)
When all I have is not enough
Won't be broken-hearted
Cuz you taught me how to love, to live, to learn
To love, to live whole hearted
Whole wholehearted
When you love somebody
[x2]
You live wholehearted

Wholehearted
Whole, wholehearted
Oh you taught me how to love, to live, to learn
To live wholehearted"
"829","830","""Shake""

I just can't believe
Where my life was at
All that I know is that my heart was broken
And I don't ever wanna go back

Ain't no explanation
How I saw the light
He found me and set me free
And it brought me back to life

Blame it on the transformation
Changed down to the core
His love is real
And I can't sit still
Cause my name's not shamed no more

Great God Almighty, gonna change this
Great God Almighty, He gonna change me

You gotta shake, shake, shake
Like you're changed, changed, changed
Brand new looks so good on you
So shake like you've been changed

Come on and shake, shake, shake like you changed
Shake, shake, shake like you changed

Maybe He came to you
When everything seemed fine
Or maybe your world was upside down and hit you right between the eyes
No matter when it happened
At 7 or 95
Move your feet 'cause you are free
And you've never been more alive

You gotta shake, shake, shake
Like you're changed, changed, changed
Brand new looks so good on you
So shake like you've been changed

Come on and shake, shake, shake
Like you're changed, changed, changed
Brand new looks so good on you
So shake like you've been changed

Come on and shake, shake, shake like you changed
Shake, shake, shake like you changed
Shake, shake

Great God Almighty, gonna change me
Great God Almighty, He gonna change me
Great God Almighty, gonna change me
Great God Almighty, He gonna change me

No matter when it happened
At 7 or 95
Move your feet, 'cause you are free
And you've never been more alive
You gotta shake, shake, shake
Like you're changed, changed, changed
Brand new looks so good on you
So shake like you've been changed

You gotta shake, shake, shake
Like you're changed, changed, changed
Brand new looks so good on you
So shake like you've been changed

Come on and shake, shake, shake
Like you're changed, changed, changed
Brand new looks so good on you
So shake like you've been changed

Come on and shake, shake, shake like you changed
Shake, shake, shake like you changed
Shake, shake

Great God Almighty, gonna change me
Great God Almighty, He gonna change me"
"830","831","Fell for you first day that I met you
Never dreamed that I ever could forget you
But black and white make a mess
When it turn to grey

Sunlight came sweepin' cross the window
Rewind to the time when we were so close
Got me longin' for yesterday

But Lord You, know me, so well
I can be a little punk sometimes

But don't leave me, leave me alone
Bust down the door to my heart like it's Your home
Don't need no keys
I'm on my knees
Begging You please
I've gotta settle this thing once and for all
You got my heart my soul You can have it all
I'm on my knees
Beggin' You please
Beggin' You please, Lord
Don't leave me alone
Don't leave me alone

Through the tears, through the pain comes a new day
Blown away still amazed You pursue me
Ain't no limit to the way You love

Don't stop
Lord I need You like a heartbeat
Concrete
Rock solid under my feet
And You're callin' me You're callin' me up
Cauz' You, know me, so well
I can be a little punk sometimes

But don't leave me, leave me alone
Bust down the door to my heart like it's Your home
Don't need no keys
I'm on my knees
Begging You please
I've gotta settle this thing once and for all
You got my heart my soul You can have it all
I'm on my knees
Beggin' You please
Beggin' You please, Lord
Don't leave me alone

I said You had me in your arms but I fell through the grasp
But yep I had You in my heart but I guess I relapsed
Like I'm livin' for the wrong reasons, through the seasons
Tryna fall for you but then they put me on blast
It's like I try to speak my mind because I know that I'm His
And yep I try to speak my mind but it don't fly with them kids
Man if I'm not talkin' bout the newest Nikes or releases
They put the mute on me
I can't speak about my Jesus?
Like I'm living for Him
I'm slippin to sin
I turn around and make the amends
I try to fit it
I mess it up and stumble again
I'm takin' this pen
And writing everything so I remember just how sweet that it is
Yeah man I got issues I can't even lie
My only saving grace is knowing I got You inside
I'm done with (saving face) I ain't gotta thing to hide
So don't leave me alone
Keep coming day and night

Don't leave me leave me alone
Bust down the door to my heart
Lord it's Your home

Don't need no keys
I'm on my knees
Begging You please
I've gotta settle this thing once and for all
You got my heart my soul You can have it all
I'm on my knees
Beggin' You please
Beggin' You please, Lord
Don't leave me alone

I'm on my knees
Beggin' You please
Beggin' You please, Lord
Don't leave me alone
"
"831","832","""The Saints""
(feat. KB & Trip Lee)

Left right left right left right hoo
Left right left right left right hoo
Left right left right left right hoo
Left right left right left right hoo

[Andy Mineo]
OK, I don't know but I've been told when the saints come marching in we roll
So deep that they can't believe we sold out seats and them CDs
Please don't sleep on the beat I.....beat up these
Still don't get it would you keep up please
We ain't no heroes for sale, if you bought one better keep your receipt
OK I get it I know what they thinking
We some kumbaya singing corny Christians keep your distance
Buy a ticket to a concert pay a visit think it's odd
We them blues brothers 116 on a mission from God
I don't think they get it I really think what they gotta do is see it to believe it I wasn't planning on leaving them
Gimme the microphone with no gimmicks I'm really living this authentic
I may not condone it but I don't condemn it and
You ever wanna get it well tell 'em to come and get it
I point 'em to a God and we tell 'em we really wit Him
They thinkin' that I'm tripping cause I'm livin' for more than just rappin' but that's what happens when

[Chorus]
When the saints, go marching in
When the saints, go marching in
When the saints go (marching in)
When the saints go (marching in)

Left right left right left right hoo
Left right left right left right hoo
Left right left right left right hoo
Left right left right left right hoo

[KB]
Oh no, here they go go
Them boys sold out no promo
Tell me give em 2 years it'll go cold
But they words got ate like ocho
Imma keep it 300
Industry probably wanna see us go on
But we in it we in it we live it we give it our God gon do what he want
We fragrant, the aroma is that our God saves
Married to the Rock and I'm faithful
To take these words Beyonce
Don't it feel like we famous?
But the world don't know what our name is
But heaven knows us baby and that book of life is that A list
So I bow, I'm so rich and I ain't talking bout cheddar
But I bank on Christ go and talk to the teller
Kind of checks that I get I'll be cashing forever
Laugh at the saints that ain't a thing go
They be lacking to pay that thinking straight
Man we ain't lacking a thing brag in the faith
Paid by the blood of the Lamb that is paid
Debt is paid
(Praise to our God)

[Chorus]
When the saints, go marching in
When the saints, go marching in
When the saints go (marching in)
When the saints go (marching in)

Left right left right left right hoo
Left right left right left right hoo
Left right left right left right hoo
Left right left right left right hoo

[Trip Lee]
Now I don't know what you've been told about us bout us
But we gon' love em even though they doubt us doubt us
We just visiting like we some out of towners
Got em asking us how does this God turn ya'll into shouters, like hold up
We don't really think we better, call us perfect no never
But we glad to be called saints cause Paul called us that in the letters
We set apart for the Savior, He's led our hearts to the Maker
Forget the art that we making if we never love our neighbors
You might catch us whistling, marked to the spot straight glistening
Shining cause we filled with Him, you might wanna listen in
Messiah came down then He reigned and He rose
Here yeah they go with this again
That's what makes us love our neighbors
We knockin', so let us in

[Chorus]
When the saints, go marching in
When the saints, go marching in
When the saints go (marching in)
When the saints go (marching in)

Left right left right left right hoo
Left right left right left right hoo
Left right left right left right hoo
Left right left right left right hoo"
"832","833","We used to hide from the light
We made friends with the night
We were headed the wrong way on a one way track
Going nowhere fast

We got used to the dark
We thought this is who we are
And we figured that we were just too far gone
But we were wrong

‘Cause love came running like a river
And we got washed in the water
Then He said you're forgiven
Your sins are gone

That was then, this is now
You’re bought by the blood, saved by the Son the saints all sing about
That was lost, this is found
And it’s time to say goodbye to the old you now

So go ahead, put the past in the past
Box it up like an old photograph
You don’t have to go back
‘Cause that was then and this is now

We've been remade by grace
We've all got new names
And nothing we do could ever change
What He did that day

When love came running like a river
We got washed in the water
Then He said you’re forgiven
And you belong

That was then, this is now
You’re bought by the blood, saved by the Son the saints all sing about
That was lost, this is found
And it’s time to say goodbye to the old you now

So go ahead, put the past in the past
Box it up like an old photograph
You don’t have to go back
‘Cause that was then

If we turn and confess every unrighteousness
He is faithful and just to forgive
Oh, so turn and confess every wrong and regret
And see what it means to live

That was then, this is now
You’re bought by the blood, saved by the Son the saints all sing about
That was lost, this is found
And it’s time to say goodbye to the old you now

So go ahead, put the past in the past
Box it up like an old photograph
You don’t have to go back
‘Cause that was then and this is now
‘Cause that was then and this is now"
"833","834","Gold Mine
Take 6

Losing my mind
Climbing the walls not even knowing
What it was I had to find
Wondering if I ever would
There had to be
Some kind of something or someone
Who might bring out the best in me
Only the Greatest ever could

You (then You) caught my eye
With a glow too wonderful to ignore
(Better sight) I took
(In Your light) One look
(Shining down) Through Heaven's door

I never thought I would ever
Stumble out of darkness and prize the view
But this time I found a Gold Mine in You (in You)

This is too much
Hard to believe my life is changing, Lord
But now I've got Your touch
I gotta keep passin' it along
Down (deep down) in my heart
I knew there'd be someone like You someday
(On the move) Hear me
(Knowing You've) Steer me
(Chosen me) Just lead the way

I never thought I would ever
Stumble out of darkness and prize the view
But this time I found a Gold Mine in You (in You)

... I have to admit
I never thought I would ever
Chance upon a love I could hold on to
But this time I found a Gold Mine in You
I found a treasure (no one can measure)
But it's true
I can't begin to calculate my wealth
And I never thought I would ever
Stumble out of darkness and prize the view
But this time (I found) I found You
(And finders are keepers)

I never thought I would ever
Chance upon a love I could hold on to
I never thought I would ever
Spot a ray of hope in the residue
I never thought I would ever
Find another prospect to interview
But this time I found a Gold Mine in You
I have to admit. I never."
"834","835","I keep hearin' people say, I need a getaway
We got that getaway that takes ‘em to a whole new place
Won't leave us empty, won't leave us craving more
We found that fulfillin' fire that they been lookin' for

Oh oh oh oh
If it's real, we gotta show it
Oh oh oh oh
‘Cause if it's not, they sure gonna know it

You and me, we gotta love
Hold nothing back
You and me, we gotta love
Strike it up, like a match

Burnin' for the world, we're
Burnin' for the world
Burnin' for the world to see
You and me, we gotta love
Strike it up, like a match

Ever tasted something sweet knock you off your feet
Or bumped a song, all night long kept it on repeat
I call up all my friends, I gotta let ‘em in
I tell ‘em, ""take a drink of this and never thirst again""

Oh oh oh oh
If it's real, we gotta show it
Oh oh oh oh
‘Cause if it's not, they sure gonna know it

You and me, we gotta love
Hold nothing back
You and me, we gotta love
Strike it up, like a match

Burnin' for the world, we're
Burnin' for the world
Burnin' for the world to see
You and me, we gotta love
Strike it up, like a match

That's who we are, who we are
That's who we are oh oh oh oh
That's who we are, who we are
That's who we are oh oh oh oh

If it's real, we gotta show it
‘Cause if it's not, they sure gonna know it
If it's real, we gotta show it
‘Cause if it's not, they sure gonna know it
they gonna know it

You and me, we gotta love
Hold nothing back
You and me, we gotta love
Strike it up, like a match

Burnin' for the world, we're
Burnin' for the world
Burnin' for the world to see
You and me, we gotta love
Strike it up, like a match

We gotta love, love
(Oooh)
Strike it up like a match"
"835","836","""Live With Abandon""

Chasing after this world makes me tired
Praisin’ my own name leaves me dry

There’s gotta be so much more to life than this
A higher calling that I missed
I want my life to count, every breath

I wanna live with abandon
Give You all that I am
Every part of my heart Jesus
I place in Your hands
I wanna live with abandon

I’ll drop everything to follow You
It’s only Your hands I hold onto

There’s gotta be so much more to life than this
A higher calling that I missed
I want my life to count, every breath

I’m not looking back
I’m done with that
Wanna give You all I have
"
"836","837","Amazing grace! How sweet the sound
That saved a wretch like me!
I once was lost, but now am found;
Was blind, but now I see.

’Twas grace that taught my heart to fear,
And grace my fears relieved;
How precious did that grace appear
The hour I first believed.

Through many dangers, toils and snares,
I have already come;
’Tis grace hath brought me safe thus far,
And grace will lead me home.

The Lord has promised good to me,
His Word my hope secures;
He will my Shield and Portion be,
As long as life endures.

Yea, when this flesh and heart shall fail,
And mortal life shall cease,
I shall possess, within the veil,
A life of joy and peace.

The earth shall soon dissolve like snow,
The sun forbear to shine;
But God, who called me here below,
Will be forever mine.

When we’ve been there ten thousand years,
Bright shining as the sun,
We’ve no less days to sing God’s praise
Than when we’d first begun.
"
"837","838","Your only Son
No sin to hide
But You have sent Him,
From Your side
To walk upon this guilty sod
And to become the Lamb of God

Your gift of Love
They crucified
They laughed and scorned him as he died
The humble King
They named a fraud
And sacrificed the Lamb of God

Chorus:
Oh Lamb of God, Sweet lamb of God
I love the Holy Lamb of God
Oh wash me in His precious Blood
My Jesus Christ the Lamb of God

I was so lost I should have died
But You have brought me to Your side
To be led by Your staff and rod
And to be called the lamb of God

Chorus

Oh wash me in His precious Blood
My Jesus Christ the Lamb of God"
"838","839","Before I bring my need
I will bring my heart
Before I lift my cares
I will lift my arms
I wanna know You
I wanna find You
In every season
In every moment
Before I bring my need
I will bring my heart
And seek You

First
I wanna seek You
I wanna seek You
First
I wanna keep You
I wanna keep You
First
More than anything I want, I want You
First

Before I speak a word
Let me hear Your voice
And in the midst of pain
Let me feel Your joy
Ooh, I wanna know You
I wanna find You
In every season
In every moment
Before I speak a word
I will bring my heart
And seek You

First
I wanna seek You
I wanna seek You
First
I wanna keep You
I wanna keep You
First
More than anything I want, I want You
First

You are my treasure and my reward
Let nothing ever come before
You are my treasure and my reward
Let nothing ever come before
I seek You

First

First
I wanna seek You
I wanna seek You
First
I wanna keep You
I wanna keep You
First
More than anything I want, I want You
First
First
"
"839","840","Elijah Rock shout shout
Elijah Rock comin' up Lord
Elijah Rock shout shout
Elijah Rock comin' up Lord

Satan is a liar and a conjure too
If you don't (mind high) watch out
He'll conjure you
If I could I sho'ly would
Stand on the rock where Moses stood

Elijah Rock shout shout
Elijah Rock comin' up Lord
Elijah Rock shout shout
Elijah Rock comin' up Lord

Ezekiel said he saw him
Wheel in the mid' of a wheel
John talked about him
In the book of the 7 seals
Some say the Rose of Sharon
Others say the Prince of Peace
But I can tell everybody (this ol' world)

He been a rock and a shelter for me
Hallelujah

Elijah Rock shout shout
Elijah Rock comin' up Lord
Elijah Rock shout shout
Elijah Rock comin' up Lord

You can call my rock in the morning
Call him late at night
He's always with me
And all my battles he'll fight
When I'm in trouble
I can call him on the line
He put a telephone in my heart
And I can call God anytime
Hallelujah

Elijah Rock shout shout
Elijah Rock comin' up Lord
Elijah Rock shout shout
Elijah Rock comin' up Lord"
"840","841","Solo / Duet 

In articulo mortis 
Caelitus mihi vires 

Nearer my God, to Thee, 
Nearer to Thee 
E'en though it be a cross 
That raiseth me. 

There let the way appear, 
Steps unto heaven 
All that Thou sendest me, 
In mercy given 

Still all my song shall be 
Nearer my God, to Thee, 
Nearer, my God, to Thee, 
Nearer to Thee. 

Though like the wanderer, 
The sun gone down, 
Darkness be over me, 
My rest a stone, 

Angels to beckon me 
Nearer, my God, to Thee, 
Nearer, my God, to Thee, 
Nearer to Thee. 

Or if on joyful wing, 
Cleaving the sky, 
Sun, moon, and stars forgot, 
Upward I fly. 

Excelsior!	
Latin verse 

In articulo mortis 
Caelitus mihi vires 

Oo... 
Oo... 
Oo... 
Oo... 

In articulo mortis caelitus mihi vires. 
Deo adjuvante non timendum in perpetuum. 
Dirige nos Domine ad augusta per angusta. 
Sic itur ad astra excelsior, 
excelsior, excelsior, 
excelsior, excelsi- 

All my song shall be 
Nearer my God, to Thee, 
Dirige nos Domine ad augusta per angusta. 
Sic itur ad astra excelsior! 

In articulo mortis caelitus mihi vires. 
Deo adjuvante non timendum in perpetuum. 
Dirige nos Domine ad augusta per angusta. 
Sic itur ad astra excelsior, 
excelsior, excelsior, 
excelsior, excelsi- 

Angels to beckon me 
Nearer, my God, to Thee, 
Dirige nos Domine ad augusta per angusta. 
Sic itur ad astra excelsior! 
excelsior, excelsior, 
excelsior, excelsior, 
excelsior, excelsior, 

In articulo mortis caelitus mihi vires. 
Deo adjuvante non timendum in perpetuum. 
Dirige nos Domine ad augusta per angusta. 
Sic itur ad astra excelsior. 
Dirige nos Domine ad augusta per angusta. 
Sic itur ad astra excelsior!

Translation:
IN ARTICULO MORTIS // At the moment of death
CAELITUS MIHI VIRES // My strength is from heaven
DEO ADJUVANTE NON TIMENDUM // God helping, nothing should be feared
IN PERPETUUM // Forever
DIRIGE NOS DOMINE // Direct us, O Lord
AD AUGUSTA PER ANGUSTA // To high places by narrow roads
SIC ITUR AD ASTRA // Such is the path to the stars
EXCELSIOR // Ever upward"
"841","842","When the rain is blowing in your face,
And the whole world is on your case,
I could offer you a warm embrace
To make you feel my love.

When the evening shadows and the stars appear,
And there is no one there to dry your tears,
I could hold you for a million years
To make you feel my love.

I know you haven't made your mind up yet,
But I will never do you wrong.
I've known it from the moment that we met,
No doubt in my mind where you belong.

I'd go hungry; I'd go black and blue,
And I'd go crawling down the avenue.
No, there's nothing that I wouldn't do
To make you feel my love.

The storms are raging on the rolling sea
And on the highway of regret.
The winds of change are blowing wild and free,
You ain't seen nothing like me yet.

I could make you happy, make your dreams come true.
Nothing that I wouldn't do.
Go to the ends of the Earth for you,
To make you feel my love
To make you feel my love"
"842","843","I am guilty
Ashamed of what I've done, what I've become
These hands are dirty
I dare not lift them up to the Holy one

You plead my cause, you right my wrongs
You break my chains, you overcome
You gave your life to give me mine
You say that I am free
How can it be, how can it be?

I've been hiding
Afraid I've let you down, inside I doubt
That you could love me
But in your eyes there's only grace now

You plead my cause, you right my wrongs
You break my chains, you overcome
You gave your life to give me mine
You say that I am free
How can it be, how can it be?

Though I fall, you can make me new
From this death I will rise with you
Oh, the grace reaching out for me
How can it be, how can it be?

You plead my cause, you right my wrongs
You break my chains, you overcome
You gave your life to give me mine
You say that I am free

You plead my cause, you right my wrongs
You break my chains, you overcome
You gave your life to give me mine
You say that I am free
How can it be, how can it be?"
"843","844","Verse 1 ~
Your eyes spinning all around like they
See it all
A thousand years just like a day
Your eyes never close
And there's not a moment you grow tired
I've often wondered how it would be to
Lose everything and need
Nothing more than all you are 
and all that you exist to be
Oh

Pre Chorus ~
Even when the world gets crazy 
instead of watching it 
I keep my eyes glued to you 
and wait for what your gonna do
Cause I'll be holding on to your promises yeah I remember what you said 
If I fight the good fight
I’ma I’ma be alright

Chorus ~
Even if I lost my sight, I'll be alright
Even with my last goodbye, I'll be alright
Cause I'm yours and you are mine 
and as long as I have you, I'll be alright 
Even when the pressure's tight, I'll be alright
Even when the darkness bites, I'll be alright
Cause I'm yours and you are mine 
and as long as I have you, I'll be alright

Verse 2 ~
Your love is stronger than even death's sting
Your heart is the only perfect beat
Your truth is life,
And everything that really matters to me
I've often wondered how it would be 
To gain everything and lose my soul
Oh, but what a tragedy
If I lose you, I lose it all

Bridge ~
No matter what the people say 
Long as you got me I'll be ok 
Nobody can compare to ya
Nobody's like you, you're mightier
Better, bigger, stronger,
You are higher, greater, wiser,
I know if you’re on my side,
I’ma I’ma be alright!"
